"","Count","LBA","LF","DIST_YEAR","DIST_TYPE","TYPE_CONFIDENCE","SEVERITY","SOURCE1","SOURCE2","SOURCE3","SOURCE4","DESCRIPTION","DIST_GROUP","DIST_FIRE","hectares"
"498",325,9999,711,2012,"Development","Medium","Low","Refresh Events","dNBR",NA,NA,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Development","Disturbance-Not Fire",29.25
"499",985,1,951,2012,"Mastication","High","Low","Refresh Events",NA,NA,NA,"Within Mastication Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low.","Mechanical","Disturbance-Not Fire",88.65
"500",294,1,451,2012,"Mastication","High","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",26.46
"501",1329,1,453,2012,"Mastication","High","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",119.61
"502",219,1,452,2012,"Mastication","High","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Mastication Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",19.71
"503",2,1,752,2012,"Mastication","Medium","Medium","Refresh Events","dNBR",NA,NA,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",0.18
"504",3,1,751,2012,"Mastication","Medium","Low","Refresh Events","dNBR",NA,NA,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",0.27
"505",1,1,753,2012,"Mastication","Medium","High","Refresh Events","dNBR",NA,NA,"Mastication causality likely, but could be other causality type than assigned (MIICA pixels within Mastication Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",0.09
"506",1408842,9999,1011,2012,"Weather","Medium","Low","Refresh Events",NA,NA,NA,"Within Weather Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low.","Weather","Disturbance-Not Fire",126795.78
"507",17490,9999,511,2012,"Weather","Medium","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Weather","Disturbance-Not Fire",1574.1
"508",1253,9999,811,2012,"Weather","Low","Low","Refresh Events","MIICA","dNBR",NA,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Weather","Disturbance-Not Fire",112.77
"509",6262,9999,512,2012,"Weather","Medium","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Weather","Disturbance-Not Fire",563.58
"510",230,9999,812,2012,"Weather","Low","Medium","Refresh Events","MIICA","dNBR",NA,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Weather","Disturbance-Not Fire",20.7
"511",762,9999,813,2012,"Weather","Low","High","Refresh Events","MIICA","dNBR",NA,"Weather causality likely, but could be other causality type than assigned (MIICA pixels within Weather Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Weather","Disturbance-Not Fire",68.58
"512",4198,9999,513,2012,"Weather","Medium","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Weather Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Weather","Disturbance-Not Fire",377.82
"513",180,1,1011,2012,"Weather","Medium","Low","Refresh Events",NA,NA,NA,"Within Weather Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low.","Weather","Disturbance-Not Fire",16.2
"514",1099,9999,722,2012,"Clearcut","Medium","Medium","Refresh Events","dNBR",NA,NA,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",98.91
"515",1614,9999,723,2012,"Clearcut","Medium","High","Refresh Events","dNBR",NA,NA,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",145.26
"516",353,1,442,2012,"Thinning","High","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Thinning","Disturbance-Not Fire",31.77
"517",866,1,871,2012,"Herbicide","Low","Low","Refresh Events","MIICA","dNBR",NA,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",77.94
"518",109,1,873,2012,"Herbicide","Low","High","Refresh Events","MIICA","dNBR",NA,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",9.81
"519",317,1,872,2012,"Herbicide","Low","Medium","Refresh Events","MIICA","dNBR",NA,"Herbicide causality likely, but could be other causality type than assigned (MIICA pixels within Herbicide Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",28.53
"520",11,9999,712,2012,"Development","Medium","Medium","Refresh Events","dNBR",NA,NA,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Development","Disturbance-Not Fire",0.99
"521",6,9999,713,2012,"Development","Medium","High","Refresh Events","dNBR",NA,NA,"Development causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Development","Disturbance-Not Fire",0.54
"522",211,1,531,2012,"Chemical","Medium","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Chemical Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",18.99
"523",16,1,1041,2012,"Insects","Medium","Low","Refresh Events",NA,NA,NA,"Within Insects Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low.","Insects/Disease","Disturbance-Not Fire",1.44
"524",12,1,921,2012,"Clearcut","High","Low","Refresh Events",NA,NA,NA,"Within Clearcut Refresh Event perimeter, but no change detected by MIICA or dNBR. Severity default of low.","Harvest","Disturbance-Not Fire",1.08
"525",16,1,421,2012,"Clearcut","High","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",1.44
"526",592,1,443,2012,"Thinning","High","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Thinning Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Thinning","Disturbance-Not Fire",53.28
"527",103,1,733,2012,"Harvest","Medium","High","Refresh Events","dNBR",NA,NA,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",9.27
"528",50,1,743,2012,"Thinning","Medium","High","Refresh Events","dNBR",NA,NA,"Thinning causality likely, but could be other causality type than assigned (MIICA pixels within Thinning Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Thinning","Disturbance-Not Fire",4.5
"529",265,1,762,2012,"Other Mechanical","Medium","Medium","Refresh Events","dNBR",NA,NA,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",23.85
"530",2392,9999,552,2012,"Disease","Medium","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",215.28
"531",2312,9999,553,2012,"Disease","Medium","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Disease Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",208.08
"532",689,9999,851,2012,"Disease","Low","Low","Refresh Events","MIICA","dNBR",NA,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",62.01
"533",88,9999,852,2012,"Disease","Low","Medium","Refresh Events","MIICA","dNBR",NA,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",7.92
"534",2,1,881,2012,"Biological","Low","Low","Refresh Events","MIICA","dNBR",NA,"Biological causality likely, but could be other causality type than assigned (MIICA pixels within Biological Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",0.18
"535",9,1,581,2012,"Biological","Medium","Low","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Biological Refresh Event perimeter (lower confidence in delineation).  Severity determined by dNBR standard deviation breakpoints.","Biological/Chemical","Disturbance-Not Fire",0.81
"536",2,1,732,2012,"Harvest","Medium","Medium","Refresh Events","dNBR",NA,NA,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",0.18
"537",5,1,723,2012,"Clearcut","Medium","High","Refresh Events","dNBR",NA,NA,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",0.45
"538",16,1,422,2012,"Clearcut","High","Medium","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",1.44
"539",9,1,423,2012,"Clearcut","High","High","Refresh Events","MIICA","dNBR",NA,"MIICA identified disturbance within Clearcut Refresh Event perimeter.  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",0.81
"540",7,1,731,2012,"Harvest","Medium","Low","Refresh Events","dNBR",NA,NA,"Harvest causality likely, but could be other causality type than assigned (MIICA pixels within Harvest Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",0.63
"541",218,1,763,2012,"Other Mechanical","Medium","High","Refresh Events","dNBR",NA,NA,"Other Mechanical causality likely, but could be other causality type than assigned (MIICA pixels within Development Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Mechanical","Disturbance-Not Fire",19.62
"542",46,9999,853,2012,"Disease","Low","High","Refresh Events","MIICA","dNBR",NA,"Disease causality likely, but could be other causality type than assigned (MIICA pixels within Disease Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Insects/Disease","Disturbance-Not Fire",4.14
"543",8,1,721,2012,"Clearcut","Medium","Low","Refresh Events","dNBR",NA,NA,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",0.72
"544",6,1,722,2012,"Clearcut","Medium","Medium","Refresh Events","dNBR",NA,NA,"Clearcut causality likely, but could be other causality type than assigned (MIICA pixels within Clearcut Refresh Event 500 m buffer).  Severity determined by dNBR standard deviation breakpoints.","Harvest","Disturbance-Not Fire",0.54
"545",8,1,1081,2012,"Biological","Medium","Low","Refresh Events",NA,NA,NA,"Within Biological Refresh Event perimeter, but no change detected by MIICA. dNBR severity typically not used due to low confidence for disturbance type.  Severity default of low.","Biological/Chemical","Disturbance-Not Fire",0.72
